valor,codigo
HOSPITAL MATERNO INFANTIL FAINA,2437678
CENTRO DE SAUDE JARDIM BRASILIA,2437686
HOSPITAL MUNICIPAL ISABEL DE ARAUJO BARRETO CAMPOS,2437694
HOSPITAL MUNICIPAL ELIAS AGUIAR E SILVA,2437767
HOSPITAL MUNICIPAL JOAO VITORINO,2437775
HOSPITAL ESTADUAL ERNESTINA LOPES JAIME,2437783
HOSPITAL MUNICIPAL DE MAMBAI,2437988
HOSPITAL MUNICIPAL LUIZA DE SOUZA RAMOS CASTELANDI,A2437996
HOSPITAL MUNICIPAL DE ITAJA,2438003
HOSPITAL MUNICIPAL MARIA ABADIA LOBO SANTA CRUZ DE,2438119
HOSPITAL NOSSA SENHORA DE FATIMA SERRANOPOLIS,2438143
UNIDADE MISTA HOSPITALAR DE SIMOLANDIA,2438151
HOSPITAL MUNICIPAL DE FAZENDA NOVA,2438178
HOSPITAL MUNICIPAL JORGE ASSAD SALES,2438291
HOSPITAL MUNICIPAL DR EDNALDO BARBOSA MACHADO,2438313
HOSPITAL MUNICIPAL SANTA LUZIA,2438410
CMUM BOQUEIRAO,2438917
DISTRITO SANITARIO PINHEIRINHO,2439042
HOSPITAL DA PROVIDENCIA MATERNO INFANTIL,2439263
HOSPITAL DA PROVIDENCIA,2439360
INSTITUTO DO RIM DE APUCARANA,2439417
PRONTO ATENDIMENTO,2439530
HOSPITAL MUNICIPAL OSVALDO RIBEIRO DE MOURA VILA B,O2439883
PROGRAMA DE SAUDE DA FAMILIA I CABECEIRAS,2441144
HOSPITAL MUNICIPAL SANTA CATARINA,2441268
CASA DE SAUDE SANTA ANA URUANA,2441411
HOSPITAL MENINO JESUS BOM JARDIM DE GOIAS,2441446
HOSPITAL MUNICIPAL SAO VICENTE DE PAULA,2441500
HOSPITAL SAO FRANCISCO TAQUARAL,2441535
HOSPITAL SANTA MARIA NOVA GLORIA,2441543
PSF I,2441640
MATERNIDADE DR ADALBERTO PEREIRA DA SILVA ANAPOLIS,2441675
INSTITUTO DE CARDIOLOGIA ANAPOLISGO,2441683
HOSPITAL SAO DOMINGOS GOIANESIA,2441705
LAR DO IDOSO GOIANESIA,2441721
INSTITUTO ONCOHEMATOLOGICO DE ANAPOLIS,2441764
HOSPITAL DE GOIANDIRA,2441799
HOSP NOSSA SENHORA DE ABADIA,2441802
HOSPITAL SAO VICENTE,2441829
HOSPITAL MUNICIPAL SAO MANOEL DOVERLANDIA,2441845
CENTRO DE SAUDE DE NOVA GLORIA,2441861
CASA DE SAUDE NOSSA SENHORA DA CONCEICAO CAMPOS BE,L2441888
HOSPITAL NOSSA SENHORA DA PENHA CORUMBA DE GOIAS,2441918
HOSPITAL SANTA LUCIA SANCLERLANDIA,2441950
HOSPITAL E MATERNIDADE SAO SEBASTIAO LTDA VIANOPOL,I2441969
HOSPITAL DE ITAPURANGA,2441977
HOSPITAL SAGRADO CORACAO DE JESUS NEROPOLIS,2442019
HOSPITAL SAO JOSE PETROLINA DE GOIAS,2442027
CENTRO DE SAUDE DE RIANAPOLIS PSF,2442043
HOSPITAL GERAL DE CALDAS NOVAS,2442086
HOSPITAL EVANGELICO ANAPOLIS,2442108
HOSPITAL NOSSA SENHORA APARECIDA ANAPOLISGO,2442116
CASA DE SAUDE NOSSA SENHORA DE LOURDES ANAPOLIS,2442124
HOSPITAL SANTA PAULA ANAPOLIS,2442140
HOSPITAL SANTA TERESINHA ANICUNS GO,2442167
HOSPITAL SAO FRANCISCO ITAPACI,2442191
HOSPITAL SAO VICENTE DE PAULO PIRACANJUBA,2442205
HOSPITAL MUNICIPAL SANTO ANTONIO OUVIDOR,2442302
HOSPITAL NOSSA SENHORA DAS GRACAS JUSSARA,2442361
HOSPITAL MUNICIPAL ELBA MARTINS SILVA,2442388
HOSPITAL E MATERNIDADE SAO JORGE,2442426
HOSPITAL E MATERNIDADE SAO PIO X LTDA ORIZONA,2442450
HOSPITAL MUNICIPAL DE PORANGATU,2442477
HOSPITAL SANTA MONICA ITAPURANGA,2442507
HOSPITAL SAO PAULO IPAMERI,2442531
HOSPITAL BOM JESUS BOM JESUS DE GOIAS,2442590
HOSPITAL NASR FAIAD CATALAO,2442604
SANTA CASA DE MISERICORDIA DE CATALAO,2442612
HOSPITAL SAO NICOLAU CATALAO,2442620
HOSPITAL E MATERNIDADE SANTA MARGARIDA PALMEIRAS D,E2442655
HOSPITAL MATERNIDADE NOSSA SENHORA PERPETUO SOCORR,O2442663
HOSPITAL MONTES BELOS SAO LUIS DE MONTES BELOS,2442671
HOSPITAL SAO FRANCISCO ITAPURANGA,2442698
HOSPITAL MUNICIPAL DE AGUAS LINDAS,2442728
CASA DE SAUDE SANTA LUZIA ANICUNS,2442736
HOSPITAL NOVA ESPERANCA,2442752
HOSPITAL E MATERNIDADE BELA VISTA LTDA BELA VISTA,2442779
HOSPITAL SANTA MARTA NIQUELANDIAGO,2442817
HOSPITAL E MATERNIDADE SAO LUCAS,2442930
HOSPITAL E MATERNIDADE MOZARLANDIA,2442949
HOSPITAL SAMARITANO DE MINEIROS,2442965
HOSPITAL DONA ELISA CAMPOS NIQUELANDIA,2443007
HOSPITAL NOSSA SENHORA DO CARMO MORRINHOS,2443023
CASA DE SAUDE SYLVIO DE MELLO,2443031
HOSPITAL CRISTO REDENTOR DE BELA VISTA,2443120
HOSPITAL SAO VICENTE ANICUNSGO,2443139
CLINICA SANTA MARIA IPAMERI,2443163
HOSPITAL EVANGELICO DE IPORA,2443171
HOSPITAL E MATERNIDADE SAO PAULO IPORA,2443198
CS DR PAULO DE TARSO,2443201
PAM DE PICOS,2443449
CLINICA RENASCENCA SA,2444259
HOSPITAL MATERNIDADE MARIA EUNICE DULTRA SOARES,2444704
UBS FREI BEJAMIM VALERIA,2444763
HOSPITAL GERAL DE AURELINO LEAL,2444798
MATERNIDADE DA MAE POBRE,2444828
HOSPITAL NOSSA SENHORA DA BOA FAMILIA,2445085
FUNDACAO SAO JOAO BATISTA,2445182
FUNDACAO HOSPITAL E MATERNIDADE DE ITORORO,2445204
HOSPITAL MUNICIPAL DE ITUACU,2445247
HOSPITAL ANTONIO DA COSTA PINTO DANTAS,2445352
HELIO SANTOS DO NASCIMENTO,2445379
HOSPITAL DOUTORA RITA DE CASSIA,2445956
UNIDADE SANITARIA SANTA BARBARA,2445999
HOSPITAL E MATERNIDADE SILVIO AVIDOS FES,2446030
CASA DE SAUDE SAO BERNARDO,2446413
HOSPITAL MATERNIDADE MARTAGO GESTEIRA,2446782
SANTA CASA DE MISERICORDIA DE GUACUI,2447029
HOSPITAL MATERNIDADE SANTA HELENA,2447274
HOSPITAL JOSE MONTEIRO,2447320
POLICLINICA IBITIRAMA,2447479
U S JERONIMO MONTEIRO,2447827
HOSPITAL DE ALEGRE,2447886
HOSPITAL DE JERONIMO MONTEIRO UIJM,2447894
PRONTO SOCORRO MUNICIPAL,2448025
UNIDADE SANITARIA DE VARGEM ALTA,2448068
HOSPITAL APOSTOLO PEDRO,2448173
HOSPITAL DE IBATIBA,2448203
UNIDADE REGIONAL DE IBATIBA,2448262
CASA DE SAUDE SANTA LUZIA,2448416
CASA DE SAUDE SANTA MARIA,2448424
CENTRO MEDICO DE COLATINA,2448440
HOSPITAL E MATERNIDADE SAO JOSE,2448521
SANTA CASA DE MISERICORDIA DE COLATINA,2448637
HOSPITAL E MATERNIDADE DE PANCAS,2448645
HOSPITAL DOUTOR FERNANDO SERRA,2448807
HOSPITAL SANTA RITA,2448815
UNIDADE DE VIGILANCIA SANITARIA - MARECHAL FLORIAN,O2449080
HOSPITAL MUNICIPAL DE CAROLINA,2449439
UNIDADE MISTA CASA DE SAUDE MENINO JESUS,2449552
POSTO DE SAUDE ALTO BONITO,2449579
HGM HOSPITAL GERAL MUNICIPAL,2449641
CASA DE SAUDE SANTA RITA,2449781
POSTO DE SAUDE CAJAZEIRAS,2449803
SAMEC,2449846
CLINICA PADRE ANGELO,2449951
HOSPITAL SAO JOSE,2450143
HOSPITAL CRISTO REI,2450151
HOSPITAL MUNICIPAL DR ROSY KURY,2450178
POSTO DE SAUDE POVOADO BATAVO,2450402
HOSPITAL MUNICIPAL PEDRO NEIVA DE SANTANA,2450429
HOSPITAL MUNICIPAL AGOSTINHO DOS SANTOS JACINTHO,2450453
HOSPITAL MUNICIPAL DE IGARAPE DO MEIO,2450631
HOSPITAL SEABRA DE CARVALHO,2450755
POSTO DE SAUDE MANAUS DA BEIRA,2450844
HOSPITAL SAO LUCAS,2451158
UNIDADE MISTA SAO SEBASTIAO,2451425
HOSPITAL MUNICIPAL FELIPE JORGE,2451565
UNIDADE MISTA JORGE OLIVEIRA,2451573
HOSPITAL E MATERNIDADE DE TIMON,2452014
HOSPITAL REGIONAL DE IMPERATRIZ DR OTAVIO PASSOS,2452383
UNIDADE MISTA DR NETO GUTERRES,2452774
HOSPITAL REGIONAL ALARICO NUNES PACHECO,2452782
POLICLINICA SAO JORGE LTDA,2452790
HOSPITAL DO TRABALHADOR BURITIENSE,2452804
HOSPITAL ANTONIO PONTES DE AGUIAR,2452820
HOSPITAL PEDRO CARVALHO DE SOUSA,2452855
HOSPITAL MUNICIPAL GERAL DE PEDREIRAS,2452952
HOSPITAL MUNICIPAL MATERNO INFANTIL MARICOTA CANTA,N2452979
CLINICA NOSSA SENHORA DAS GRACAS,2452987
HOSPITAL MATERNIDADE SAO GERALDO,2453142
POSTO DE SAUDE DE SANTO AMARO DO MARANHAO,2453177
POSTO DE SAUDE DE AUZUILANDIA,2453193
POSTO DE SAUDE DE ALTAMIRA,2453304
UNIDADE MISTA DR CARLOS MACIEIRA,2453347
HOSPITAL MUNICIPAL DE LAGO VERDE,2453355
HOSPITAL ANTONIO TOMAZ,2453363
MATERNIDADE CARMOSINA COUTINHO,2453665
HOSPITAL E PRONTO SOCORRO MUNICIPAL DR JOAO VIANA,2453851
HOSPITAL E MATERNIDADE DOLORES BRAGA WEBA,2454084
POLICLINICA MAE SANTINHA,2454440
HOSPITAL JANDIRA DUAILIBE,2454459
HOSPITAL REGIONAL DR JOSE MURAD,2454475
CENTRO DE SAUDE CURURUPU,2454637
SANTA CASA,2454696
UNIDADE DE SAUDE DA FAMILIA ANTONIO JOSE DE ASSUNC,A2454734
HOSPITAL SAO DOMINGOS,2454750
HOSPITAL DAS CLINICAS DE COROATA,2454904
PREF DE PENALVA MA HOSPITAL JESUS DE NAZARE,2454947
PREF MUNIC PENALVAMA UNIDADE MATERNO INFANTIL DO J,A2455021
HOSPITAL DR ADRIAN BERROSPI TRINIDAD,2455161
UNIDADE MISTA DE SAUDE PEDRO VERA CRUZ BEZERRA,2455463
HOSPITAL SANTA MARTA,2455625
HOSPITAL MUNICIPAL KALLIL MOISES DA SILVA,2455706
CENTRO DE SAUDE DR JOSE CARLOS MACIEIRA,2455765
UNIDADE MISTA DO COROADINHO,2455773
CLINICA SAO FRANCISCO,2455781
MATER CLINICA,2456435
CLINICA PSIQUIATRICA DE IMPERATRIZ,2456478
HOSPITAL ALVORADA,2456613
EMERGENCIA MEDICA PREVINE,2456648
HOSPITAL MUNICIPAL DE IMPERATRIZ,2456672
HOSPITAL MATERNIDADE SANTA EFIGENIA,2456729
HOSPITAL INFANTIL DR JUVENCIO MATOS,2456893
UNIDADE MISTA DE SAO BERNARDO,2456907
UNIDADE MISTA ITAQUI BACANGA,2456915
SANTA CASA,2456958
HOSPITAL PROBEM,2457121
HOSPITAL REGIONAL DR CELSO ROCHA SANTOS,2457156
UNIDADE DE SAUDE ENEY TAVARES DE SANTANA,2457253
UNIDADE MISTA NOSSA SENHORA DA VITORIA,2457326
UNIDADE MISTA DE SAUDE LUIZ FERREIRA DE SOUSA,2457342
UNIDADE MISTA FLORIANO CATARINO MATOS,2457458
HOSPITAL MUNICIPAL DR LUIZ GONZAGA MARTINS,2457512
UNIDADE MISTA DRA NEMERCIA DIAS PINHEIRO,2457555
HOSPITAL E MATERNIDADE NOSSA SENHORA DA PENHA,2457571
HOSPITAL NINA RODRIGUES,2457768
MATERNIDADE MARIA DO AMPARO E AMB MARIA DA VITORIA,2457776
PRONTO SOCORRO DO ANIL,2457784
HOSPITAL MUNICIPAL DE JOAO LISBOA,2457911
PRONTO SOCORRO MUNICIPAL,2458055
CDR IMPERATRIZ,2458071
HOSPITAL PRESIDENTE VARGAS,2458292
HOSPITAL MUNICIPAL DR THEOPLISTES TEIXEIRA FILHO,2458470
UNIDADE MISTA SAO JOSE DE RIBAMAR,2458705
CENTRO DE SAUDE DJALMA MARQUES,2458748
HOSPITAL ALIANCA,2458772
HOSPITAL DA CRIANCA DR ODORICO AMARAL DE MATOS,2458799
CENTRO DE SAUDE DA MULHER,2458861
HOSPITAL MUNICIPAL SAO JORGE,2458888
HOSPITAL SAO FRANCISCO,2459124
HOSPITAL MUNICIPAL PEDRO DOS REIS FERNANDES NETO,2459477
HOSPITAL MUNICIPAL BENITO M SOUSA,2459620
HOSPITAL PORTUGUES,2459736
HOSPITAL THALLES RIBEIRO GONCALVES,2460017
HOSPITAL VELOSO COSTA,2460254
HOSPITAL MUNICIPAL DE ICATU,2460335
HOSPITAL BAJORNA LOBAO,2460343
UNIDADE MISTA JOSE MARIA SANTOS JACINTO,2460432
UNIDADE MISTA PEDRO FERREIRA CALADO,2460564
UNIDADE MISTA DE SAUDE OTAVIO LIMA DE ARRUDA,2460580
HOSPITAL SAO SEBASTIAO,2460726
HOSPITAL MUNICIPAL VICENTE R ARAGAO,2460831
HOSPITAL NOSSA SENHORA DA CONCEICAO,2460912
HOSPITAL MUNICIPAL DE RIACHAO,2460963
HOSPITAL MUNICIPAL DR AFONSO MATOS,2461005
UNIDADE MISTA SANTA MARTA,2461099
HOSPITAL MUNICIPAL ETIMAR MACHADO,2461153
UNIDADE MISTA DR ZERBINE,2461234
HOSPITAL MUNICIPAL DR CARLOS MACIEIRA,2461277
HOSPITAL E MATERNIDADE JOSE SARNEY,2461285
HOSPITAL MUNICIPAL DE PRIMEIRA CRUZ,2461390
CASA DE SAUDE E MATERNIDADE DE ALDEIAS ALTAS LTDA,2461595
UNID MISTA SAUDE MARIA JOSE MACHADO,2461625
UNIDADE MISTA ADAO GOMES,2461633
HOSPITAL NOSSA SENHORA DA ASSUNCAO,2461641
UNIDADE MISTA MARIA DA PAZ CARDOSO,2461714
HOSPITAL DR LUIS GONZAGA MARTINS,2461765
HOSPITAL MUNICIPAL DE MIRADOR,2461838
HOSPITAL SOFIA JORGE CRUZ,2461897
HOSPITAL MUNICIPAL GOVERNADOR ARCHER,2461900
POSTO DE SAUDE DO POVOADO ACHUI,2462052
HOSPITAL MUNICIPAL ELDA RIBEIRO FONSECA,2462095
POSTO DE SAUDE SANTA CLARA,2462109
HOSPITAL SAO BERNARDO,2462117
UNIDADE MISTA ELVIRA CARVALHAL,2462184
HOSPITAL MUNICIPAL DE ALTO ALEGRE,2462192
HOSPITAL MUNICIPAL LUCAS VERAS,2462214
HOSPITAL FLORENCIO BRANDES,2462559
HOSPITAL MATERNO INFANTIL,2462583
HOSPITAL ACRISIO FIGUEIRA,2462591
HOSPITAL SANTA NEUSA LTDA,2462729
CENTRO DE ESPECIALIDADES AMBULATORIAIS DR ITAMAR G,U2462745
HOSPITAL SAO FRANCISCO DE ASSIS,2462753
CENTRO DE SAUDE CLARO CRUZ,2462850
CENTRO DE SAUDE AFONSO CORDEIRO,2462869
POSTO DE SAUDE DE SUDELANDIA,2463008
HOSPITAL MUNICIPAL DE ACAILANDIA,2463016
POSTO DE SAUDE LARANJEIRA,2463024
HOSPITAL SAO SEBASTIAO,2463059
HOSPITAL SANTA LUZIA,2463067
HOSPITAL JERUSALEM,2463245
UNIDADE DE SAUDE SANTA CLARA,2463334
CENTRO DE SAUDE MANOEL MORENO PSFSB,2463423
POSTO DE SAUDE SANTA TEREZA,2463512
CENTRO DE SAUDE DE TUFILANDIA,2463520
HOSPITAL REGIONAL DE CARUTAPERA,2463784
PS JOAO DE DEUS,2463938
UM DR SEBASTIAO MARTINS,2463946
HOSPITAL MUNICIPAL DE ARAME,2463954
UNIDADE MISTA SAO JOAO BATISTA,2463989
CLINICA SANTA RITA,2463997
UNIDADE MISTA MARIZELIA DE JESUS DO NASCIMENTO GON,C2464225
HOSPITAL PEDRO CUNHA MENDES,2464268
UNIDADE MISTA DO BEQUIMAO,2464276
UNIDADE MISTA DO BEQUIMAO,2726688
PSF DE SANTA LUZIA,2464314
CENTRO DE SAUDE BURITIRANA,2464357
UNIDADE MISTA VALDIR MELO,2464454
CENTRO DE SAUDE DR BENEDITO CARVALHO,2464500
CENTRO DE SAUDE JOSE TORRES EVANGELISTA,2464543
CENTRO DE SAUDE JOAQUIM TIMOTEO,2464578
HOSPITAL CARLOS MACIEIRA IPEM,2464594
CENTRO DE SAUDE DE SAO JOAO DO SOTER,2464675
CENTRO DE SAUDE MARIA LIBANIA,2464918
PS VALDEMAR OLIVEIRA,2464969
CENTRO DE SAUDE SAO DOMINGOS,2465027
UNIDADE MISTA DE SAUDE DE BELAGUA,2465043
UNIDADE MISTA LUSO ROCHA,2465086
HOSPITAL MUNICIPAL DE SAO JOAO DO CARU,2465108
HOSPITAL MENINO JESUS DE PRAGA,2465124
CASA DE SAUDE SANTO ANTONIO,2465159
SERVICO DE PRONTO ATENDIMENTO SPA,2465337
UNIDADE MISTA DE ZE DOCA,2465469
CASA DE SAUDE E MATERNIDADE AFONSO BARROS,2465477
UNIDADE DE VIGILANICA SANITARIA,2465647
HOSPITAL MUNICIPAL DR ZECA MOREIRA,2465655
HOSPITAL ADAUTO BOTELHO,2465752
PA SAO JOAO BATISTA,2465779
HOSPITAL MUNICIPAL DE COBILANDIA,2465787
HOSPITAL GERAL DE LINHARES,2465825
HOSPITAL RIO DOCE,2465833
HOSPITAL E MAT. ALFREDO PINTO SANTANA-RIO BANANAL,2466082
PRONTO ATENDIMENTO DE GUARAPARI,2466422
CENTRO DE SAUDE DE IUIU,2466627
CENTRO MEDICO DE JACARACI,2466651
HOSPITAL MUNICIPAL NOSSA SENHORA DA CONCEICAO,2466694
PSF DA JACOBINA III,2466996
CLINICA SANTA BARBARA,2467348
HOSPITAL MUNICIPAL ANTONIO TEXEIRA SOBRINHO,2467372
HOSPITAL DE PEQUENO PORTE ANTONIO R DE ARAUJO DUER,E2467569
CENTRO DE SAUDE ALQUINO GOMES DA SILVA DE RECURSOL,A2467577
HOSPITAL MUNICIPAL DE MIRANORTE,2467631
POSTO DE SAUDE TAQUARUSSU GRANDE,2468131
HOSPITAL PADRE LUSO,2468204
PRONTO ATENDIMENTO DE MARIANOPOLIS,2468255
UNIDADE DE SAUDE ESPERIDIAO REZENDE DA GLORIA DE L,A2468263
HOSPITAL REGIONAL DE PEDRO AFONSO,2468271
PRONTO ATENDIMENTO MUNICIPAL NOVO ACORDO,2468298
UNIDADE DE SAUDE DA FAMILIA NOVO ACORDO,2468301
UNIDADE BASICA DE SAUDE LAVANDEIRA,2468352
POSTO DE SAUDE MARIA BETANIA STA FE,2468689
UNIDADE DE SAUDE DA FAMILIA PSF 02 DIANOPOLIS,2468735
CENTRO DE SAUDE BENEDITO BOTELHO SANTA MARIA,2468794
CENTRO MUNICIPAL DE SAUDE DE CARIRI,2468816
HOSPITAL DE PEQUENO PORTE SENHORA SANTANA SILVANOP,O2468840
CENTRO DE SAUDE SAO SALVADOR,2468867
HOSPITAL REGIONAL DE AUGUSTINOPOLIS,2468972
UNIDADE DE SAUDE DA FAMILIA,2468999
UNIDADE DA SAUDE DA FAMILIA II AUGUSTINOPOLIS,2469006
PRONTO ATENDIMENTO DE WANDERLANDIA,2469138
UNIDADE DE SAUDE DA FAMILIA JUARINA,2469189
PRONTO ATENDIMENTO PIRAQUE,2469227
HOSPITAL DE PEQUENO PORTE E MAT TOCANTINS PRESIDEN,T2469278
HOSPITAL MUNICIPAL NOSSA SENHORA APARECIDA,2469340
CENTRO DE SAUDE PIRAQUE,2469359
PRONTO ATENDIMENTO DE FILADELFIA,2469367
HOSPITAL DE PEQUENO PORTE DE SAO VALERIO DA NATIVI,D2469375
HOSPITAL NOSSA SENHORA DO CARMO PIUM,2469448
HOSPITAL DE PEQUENO PORTE DE ARAGUATINS,2469499
CENTRO MUNICIPAL DE SAUDE ARAGUATINS,2469502
PRONTO ATENDIMENTO SAO BENTO,2469545
UNIDADE BASICA DE SAUDE VICENTE DE PAULA LUZINOPOL,I2469561
CLINESE,2469715
CASA DE SAUDE E MATERNIDADE MARIA JOSE DE SOUZA SA,N2469774
UNIDADE DE SAUDE DA FAMILIA DE MUTA,2469847
MATERNIDADE ANA CATARINA,2470020
HOSPITAL MUNICIPAL DE ITABERABA,2470098
HOSPITAL REGIONAL DE ITABERABA,2470152
HOSPITAL SAO LUCAS,2470349
HOSPITAL DA SAGRADA FAMILIA,2470667
HOSPITAL REGIONAL VICENTINA GOULART,2470748
CLIMCIRGO,2470829
CLINICA MEDICA SAGRADO CORACAO DE JESUS,2470837
POLICLINICA DO CPA I,2470950
POLICLINICA DO PLANALTO,2470993
POLICLINICA VERDAO,2471019
POLICLINICA DO COXIPO,2471086
CENTRO DE SAUDE SAO LUCAS,2471183
HOSPITAL LUDOVICO DA RIVA NETO,2471191
UNIDADE MISTA DE SAUDE DE NOVA MONTE VERDE,2471205
HOSPITAL E MATERNIDADE BOM JESUS,2471302
HOSPITAL MUNICIPAL ALTA FLORESTA ALBERT SABIN,2471345
HOSPITAL MUNICIPAL DE APIACAS,2471590
HOSPITAL MUNICIPAL DE NOVA BANDEIRANTES,2471604
HOSPITAL SAO VICENTE,2471663
HOSPITAL MUNICIPAL DE BRASNORTE BRASNORTE,2471795
HOSPITAL DAS CLINICAS DE TANGARA DA SERRA TANGARA,S2472139
MATERDEI HOSPITAL TANGARA SERRA,2472147
CENTRO DE SAUDE DE NOVA MARILANDIA,2472201
HOSPITAL ARENAPOLIS ARENAPOLIS,2472244
UNIDADE MISTA DE SAUDE DE NOVA OLIMPIA NOVA OLIMPI,A2472376
HOSPITAL E MATERNIDADE SANTA ANGELA TANGARA SERRA,2472414
HOSPITAL MUNICIPAL DE BARRA DO BUGRES,2472457
HOSPITAL SAO LUCAS  BARRA DO BUGRES,2472570
HOSPITAL E MATERNIDADE NOVA OLIMPIA NOVA OLIMPIA,2472716
HOSPITAL E MATERNIDADE RENATO SUCUPIRA SAPEZAL,2472724
HOSPITAL MUNICIPAL DE COCALINHO,2472783
HOSPITAL MUNICIPAL CRISTO REI,2472791
HOSPITAL E MATERNIDADE SAO FRANCISCO LTDA,2472937
CENTRO DE SAUDE DE CANARANA,2472945
HOSPITAL CANARANA,2472953
HOSPITAL REGIONAL DE AGUA BOA,2473046
UNIDADE MISTA DE SAUDE DEP MARCIO MARINHO,2473372
HOSPITAL MATERNIDADE DR SADI MENDES,2473380
HOSPITAL REGIONAL ALFREDO MESQUITA,2473577
UNIDADE MISTA DR RICARDO SIMIONE,2473666
UNIDADE MISTA,2473763
UNIDADE INTEGRADA DE SAUDE,2473801
HOSPITAL MATERNIDADE ALUISIO ALVES,2473844
APAMI DE SAO BENTO DO NORTE,2473909
UNIDADE INTEGRADA DE SAUDE,2473917
HOSPITAL GOVERNADOR JOSE VARELA,2473976
CENTRO DE SAUDE DE BENTO FERNANDES,2473992
UNIDADE INTEGRADA DE SAUDE DE PARAZINHO,2474026
CENTRO DE SAUDE DE CAICARA DO NORTE,2474042
CENTRO DE SAUDE DE RIACHUELO,2474131
MATERNIDADE VIRGINIA DE CARVALHO,2474174
CENTRO DE SAUDE DE POCO BRANCO,2474190
HOSPITAL MATERNIDADE DR TEODULO AVELINO,2474301
FUNDACAO ANTONIO FERRAZ,2474328
MATERNIDADE JOSE VARELA,2474336
PRONTO SOCORRO MUNICIPAL ALFREDO TEIXEIRA,2474352
HOSPITAL MUNICIPAL DE TAIPU,2474425
UNIDADE INTEGRADA DE JARDIM DE ANGICOS,2474492
HOSPITAL MANOEL LUCAS DE MIRANDA,2474506
HOSPITAL MATERNIDADE NOEMIA LUCENA,2474735
HOSPITAL REGIONAL DE JOAO CAMARA,2474751
UNIDADE MISTA NELSON S DE FARIAS,2474786
HOSPITAL MATERNIDADE DE ACARI,2474859
HOSPITAL MATERNIDADE DONA TECA,2474905
HOSPITAL REGIONAL DR ODILON GUEDES DA SILVA,2474964
HOSPITAL MATERNIDADE DR ANTONIO CANDIDO DE MEDEIRO,S2474972
MATERNIDADE JOAO RIBEIRO CAMPOS,2475022
CENTRO DE SAUDE DE SAO PEDRO,2475030
UNIDADE MISTA DE JACANA,2475065
HOSPITAL MATERNIDADE DULCE BILU,2475138
UNIDADE MISTA EMILIA M DA SILVA,2475146
HOSPITAL MATERNIDADE SEVERINO TIBURCIO,2475154
UNID MAT INFANTIL INTEGRADA DE SAO PAULO DO POTENG,I2475227
UNIDADE MISTA CLOTILDE SANTINA,2475278
CENTRO DE SAUDE DE BAIA FORMOSA,2475367
UNIDADE DE EMERGENCIA DE BAIA FORMOSA,2475375
UNIDADE MISTA DE SAUDE ABILIO CHACON FILHO,2475464
MATERNIDADE DE CRUZETA,2475537
HOSPITAL MATERNIDADE RITA LEONOR DE MEDEIROS,2475618
HOSPITAL MATERNIDADE DR CARLINDO DANTAS,2475847
MATERNIDADE SANTA COSTA,2476053
HOSPITAL MATERNIDADE ANA BEZERRA DE ALMEIDA,2476061
MATERNIDADE DR JOSE MEDEIROS ROCHA,2476185
HOSPITAL MATERNIDADE DR RUY MARIZ,2476266
HOSPITAL DR CLOVIS AVELINO,2476274
HOSPITAL MATERNIDADE MAE PAULA,2476355
HOSPITAL MATERNIDADE GARIBALDI ALVES FILHO,2476398
HOSPITAL PADRE JOAO MARIA E MATERNIDADE ANANILIA R,E2476444
MATERNIDADE MARIA C DE MEDEIROS MARIZ,2476541
UNIDADE MISTA DE CARACARAI,2476649
UNIDADE MISTA SAO JOAO DA BALIZA,2476703
UNIDADE MISTA DE CAROEBE,2476711
CENTRO DE SAUDE WALTER GOMES PORTELA,2476738
HOSPITAL DELIO DE OLIVEIRA TUMPINAMBA,2476827
CENTRO DE SAUDE DE CAPELA,2476959
POSTO DE SAUDE DE PIRAMBU,2477149
UNIDADE DE APOIO INTEGRAL AO PSF,2477580
HOSPITAL DR PEDRO GARCIA MORENO,2477661
HOSPITAL DE RIACHUELO,2477947
MATERNIDADE HILDETE FALCAO BAPTISTA,2477955
HOSP PUBLICO MUNICIPAL S QUITERIA,2478080
SOS SOCORROS MEDICOS,2478161
HOSPITAL SENADOR OZIRES PONTES,2478277
CASA DE SAUDE SAO SEBASTIAO,2478285
MATERN HOSP INFANT DR FRANC ARAUJO,2478293
UNID MISTA DE URUOCA,2478307
UNID MISTA DE MORAUJO,2478374
CENTRO DE SAUDE DE PACUJA,2478528
UNIDADE DE PSF VI LAGOA DO MATO,2478730
UNIDADE DE PSF II LAGOA DO MATO,2478935
HOSP MATERN MAE TOTONHA,2478994
CASA DE SAUDE ADILIA MARIA,2479028
HM HOSPITAL DE MESSEJANA,2479214
CENTRO DE SAUDE DR OSVALDO MARTINS,2479362
HOSP ANA CELESTINO RODRIGUES,2479400
HOSP RITA DO VALE REGO,2479419
HOSPITAL FERNANDO TELES CAMILO,2479427
UNID BASICA DE SAUDE DE UBAUNA,2479443
UNID BASICA DE SAUDE DE AROEIRAS,2479451
UNID MISTA DE IRAUCUBA,2479478
POSTO DE SAUDE DE MISSI,2479486
CENTRO DE SAUDE DE ALCANTARAS,2479540
UNIDADE MISTA DE SAUDE DE TRAIRI,2479710
HOSP MATERN MENINO JESUS DE PRAGA,2479818
POSTO DE SAUDE DE SANTA LUZIA,2479850
UNID OBSTETRICA DE VARJOTA,2479893
HOSPITAL DA POLICIA MILITAR DO CEARA,2479907
